"","ID","Gene.name","Biotype","EL4.NP.ER.Son","EL4.NP.SAL.Son","EL4.NP.SAL.Ext","EL4.Tot","EL4.Tot.ER","EL4.IC.SAL.1","EL4.IC.SAL.2"
"13468","NM_027808","Alpk1","retained_intron",0.01506406,0.00710908,0.00383167,0.0103441,0.00185238,0.0430655,0.0393958
"13469","NM_001277892","Fkbp6","protein_coding",0.00894038,0.068524,0.0297866,0.0135275,0.00185074,0,0
"13470","NM_001081281","Trim55","protein_coding",0.00319583,0.0160642,0.00617027,0.00796763,0.00184995,0.183682,0.306106
"13471","NM_146445","Olfr450","protein_coding",0,0.00855078,0,0.00724022,0.00184948,0.0547624,0.129075
"13472","NM_021503","Myoz2","protein_coding",0,0.00547956,0.00131208,0.00107317,0.0018489,0.0165144,0.307597
"13473","NR_130993","4930525C09Rik",".",0,1.52457,1.30145,0.0029958,0.00184824,5.02643,4.17483
"13474","NR_040286","Gm11627","protein_coding",0.0194321,0.195367,0.165263,0.00429115,0.00184824,0,0.107539
"13475","NR_024085","BC006965","processed_transcript",0.00769757,0.0366499,0.03175,0.0103097,0.00184322,21.7587,16.5423
"13476","NM_001081136","Awat1","protein_coding",0,0.00179626,0.00812838,0.000855726,0.00184285,0.0137279,0.169396
"13477","NM_178406","Gpr153","protein_coding",0.1373504,0.0150582,0.0232897,0.0687827,0.00184256,0.0826469,0.523559
"13478","NM_001164787_1","Sprr2a2",".",0.0042811,0.0297969,0.0183784,0.00681919,0.00184164,0.0277515,0.246705
"13479","NM_145829","Nags","processed_transcript",0.434528,0.0207205,0.0134869,0.0719846,0.00183958,0.00966907,1.31486
"13480","NR_040372","Gm14169","processed_transcript",0.00724781,0.0229825,0.0131597,0.00226987,0.00183817,0.0244636,0.175617
"13481","NM_146354","Olfr633","protein_coding",0,0.00424065,0,0.0138422,0.00183445,0.0786004,0.147262
"13482","NM_146605","Olfr828","protein_coding",0,0.0028271,0.00423094,0,0.00183445,0.00896298,0.0633052
"13483","NM_001024137","Pla2g4d","protein_coding",0,0.0275011,0.00242998,0.00320211,0.00183438,0.0292325,0.0932464
"13484","NM_133930","Creld1","protein_coding",0.01380558,0.0430501,0.054459,0.00869931,0.00183354,0,0.27008
"13485","NM_010482","Htr1b","protein_coding",0.0420457,0.0720906,0.159411,0,0.0018335,0,0.0960018
"13486","NM_010596","Kcna7","protein_coding",0.0681733,0.0361219,0.0457034,0.0218726,0.00183309,0.0159706,0.249231
"13487","NM_025807","Slc16a9","protein_coding",0.1500322,0.0242646,0.0143973,0.080326,0.00183288,0,0.374327
"13488","NR_040685","4933438B17Rik",".",0.00263403,0.0303849,0.0298643,0.00231146,0.00182969,0.00441256,1.83772
"13489","NR_045934","1700100L14Rik",".",0.00526619,0.00344373,0.00259597,0.0424658,0.00182904,0.0232802,0.505403
"13490","NR_130163","4930594O21Rik","lincRNA",0,0,0,0.00849316,0.00182904,0.00534665,0.0828683
"13491","NR_033430","Gm2694","lincRNA",0.128202,0.0639992,0.0422345,0.00849316,0.00182904,0,0
"13492","NM_001177573_1","BB287469",".",0,0.00624964,0.00464446,0.0163668,0.00182901,0.00670549,0.0264335
"13493","NM_018827","Crlf1","protein_coding",0.2114157,0.0245736,0.022478,0,0.00182738,0.00244832,0.520717
"13494","NM_009697","Nr2f2","protein_coding",0.0791636,0.0510487,0.00788988,0.0117885,0.00182715,0.0638584,0.128082
"13495","NM_207145","Olfr845","protein_coding",0,0.00228772,0.00252829,0,0.00182703,0.0400958,0.493371
"13496","NM_001101471","Akap5","protein_coding",0.0257354,0.129485,0.0743834,0.127323,0.00182539,0.256284,0.691902
"13497","NM_009965","Cryba1","protein_coding",0.00525527,0.0639955,0.0360833,0.300882,0.00182525,0,0.152285
"13498","NM_001205076","Jph2","protein_coding",0.7155,0.141882,0.167148,0.0437473,0.00182478,0.107385,0.126261
"13499","NM_177290","Itgb8","protein_coding",0.02306418,0.0101933,0.0144577,0.00564785,0.00182444,0.0844126,0.514994
"13500","NM_011228","Rab33a","protein_coding",0.00437641,0.0672117,0.0396954,0.0899914,0.00182401,0,0.162742
"13501","NM_025956","1700011H14Rik","protein_coding",0,0.0150223,0.00387922,0.0317288,0.00182212,0,0.0341441
"13502","NM_010694","Lcn3","protein_coding",0,0.00323896,0.00387785,0.0444046,0.00182147,0,0.0781698
"13503","NM_027036","Hmgb4","protein_coding",0,0.0323896,0.00498581,0.0021145,0.00182147,0,0
"13504","NR_015540","4933400F21Rik",".",0.00668953,0.00456074,0.00351839,0.00958993,0.00182067,0.288806,0.376198
"13505","NR_040551","A830019L24Rik",".",0.00637779,0.0104272,0.00344385,0.0185899,0.00181982,0.0288249,0.19937
"13506","NM_001014397","Gm13154","protein_coding",0.00096516,0.00525123,0.0160039,0.00865849,0.00181975,0.0116772,0.0245897
"13507","NM_023395","Wfdc1","protein_coding",0,0.025431,0.00580682,0,0.00181836,0.0359029,0.195496
"13508","NM_001009950","Slc38a8","protein_coding",0.0464559,0.468053,0.444796,0.00574695,0.00181799,0.329507,3.88103
"13509","NM_013667","Slc22a2","protein_coding",0.00218069,0.00514349,0.0123254,0.00256235,0.00181774,0.0267894,0.0928211
"13510","NR_045853","4933427E13Rik","lincRNA",0,0.0166114,0,0.000790835,0.00181664,0.02613,0.249136
"13511","NM_001244649","Gm8765","protein_coding",0,0.0072797,0.00137392,0.000351413,0.00181628,0.0509866,0.145109
"13512","NM_001081235","Mn1","protein_coding",0.1588139,0.0203137,0.0224757,0.114907,0.00181538,0.137192,0.238296
"13513","NR_027909","1700029M20Rik","lincRNA",0.0999221,0.0610101,0,0.00417681,0.00181491,0.00562585,0.370058
"13514","NM_199150","BC049730","protein_coding",0,0.00473746,0.00321605,0,0.00181274,0.126778,0.148956
"13515","NM_013912","Apln","protein_coding",0.01298329,0.0703272,0.0170624,0.011212,0.00181262,0.00120063,0.141724
"13516","NM_013914","Snai3","protein_coding",0.00365161,0.00701631,0.0027001,0.00864685,0.00181181,0.0239436,0.0437028
"13517","NM_027972","Cfap45","protein_coding",0.1085402,0.0280855,0.0123252,0.870724,0.00181001,0.040313,0.47052
"13518","NM_001167875","Cyp2c50","protein_coding",0,0.00214994,0,0.00108568,0.00180912,0,0
"13519","NM_026183","Slc47a1","protein_coding",0.0869543,0.0107585,0.00775975,0.0280864,0.00180902,0.0685058,0.19099
"13520","NR_033569","9430021M05Rik","processed_transcript",0.0642736,0,0.0227779,0,0.0018084,0,0.683222
"13521","NM_021877","Hr","protein_coding",0.0707405,0.119632,0.136322,0.141743,0.00180816,0.0185348,0.496425
"13522","NM_001081124","Map7d2","protein_coding",0.01260359,0.0105876,0.0128184,0.019946,0.00180738,0.0817961,0.217657
"13523","NM_008153","Cmklr1","protein_coding",0.0300839,0.0133648,0.021223,0.0231223,0.00180736,0.0282172,0.222648
"13524","NM_026189","Eepd1","protein_coding",0.0698436,0.0192093,0.0166429,0.00206693,0.00180477,0.0556626,0.787238
"13525","NM_001290182","Nudt7","protein_coding",0,0.0134369,0.0205869,0.00274924,0.00180338,0,0
"13526","NR_046013","D830013O20Rik","protein_coding",0.0051907,0.0406067,0.0302787,0.00209285,0.00180282,0,0.205628
"13527","NM_031183","Sp6","protein_coding",0.0533346,0.0670545,0.0818067,0.0524804,0.00180276,0.0270022,0.0772517
"13528","NM_001001714","Sohlh1","protein_coding",0.0956683,0.0149828,0.00622174,0,0.00180094,0.00144774,0.160689
"13529","NM_023146","Ranbp17","protein_coding",0.0842447,0,0,0.0308505,0.0018003,0.0100234,0.0867263
"13530","NR_040748","Gm6639",".",0.000863853,0.00149893,0.00624562,0.0018576,0.00180019,0.66353,0.112831
"13531","NM_181390","Mustn1","protein_coding",0.1111777,0.00480054,0.0100048,0.189082,0.00179977,0,0.129976
"13532","NM_001284524","Chit1","protein_coding",0,0.00680988,0,0,0.00179877,0.0461784,0.165141
"13533","NM_013833","Rax","protein_coding",0.05919936,0.00722637,0.0281225,0.0198372,0.00179875,0.0240997,0.230118
"13534","NM_001077424","A4gnt","protein_coding",0.01353683,0.0327355,0.0223105,0.00179911,0.00179851,0.0151346,0.148317
"13535","NM_001109743","Skor2","protein_coding",0.1248187,0.82842,0.644826,0.0273903,0.00179652,0.0227459,0.584402
"13536","NM_020289","Olfr544","protein_coding",0,0.0073133,0.0232356,0.0271737,0.0017961,0.0275935,0.621864
"13537","NM_001100614","Gm11564","protein_coding",0,0.0400864,0.0284563,0,0.00179547,0,0.012206
"13538","NM_001159769","Nr5a2","protein_coding",0.0205679,0.00530552,0.00166939,0.002198,0.00179445,0.0120439,0.14309
"13539","NM_001177525","EU599041","lincRNA",0.00754179,0.0115744,0.00203619,0.000832717,0.0017933,0.0046131,0.0610444
"13540","NM_013569","Kcnh2","protein_coding",0.0735487,0.0535467,0.0523555,0.0672059,0.00179265,0.0117905,0.190158
"13541","NM_133241","Mlc1","protein_coding",0.0469068,0.00681971,0.00793985,0.00579709,0.0017925,0.0212817,0.295232
"13542","NM_146250","Gpr1","protein_coding",0.00793456,0.0116521,0.00273794,0.104079,0.00179128,0.00620295,0.94025
"13543","NM_133664","Lad1","protein_coding",0.271017,0.0134425,0.0133106,0.0563442,0.00179037,0.127352,0.0939558
"13544","NM_007994","Fbp2","protein_coding",0.01925063,0.031236,0.0160002,0.0243042,0.00178941,0.0661695,0.10676
"13545","NM_001163529","Adam33","protein_coding",0.0418657,0.010098,0.00767229,0.0488976,0.00178655,0.109328,0.100298
"13546","NR_040657","D830005E20Rik",".",0,0.028726,0.011659,0.0143042,0.00178578,0.0172266,0.0495476
"13547","NM_134251","Slc12a8","protein_coding",0,0.00540544,0.00168554,0,0.00178137,0,0
"13548","NM_020261","Psg23","protein_coding",0,0.00211022,0.00157904,0.00206644,0.00178007,0.0287454,0.165101
"13549","NM_172418","Mamstr",".",0.0950313,0.00795559,0.00853958,0.0365644,0.00178007,0.00286192,0.170374
"13550","NM_011227","Rab20","protein_coding",0.0744068,0.0177824,0,0,0.00177759,0,0.137462
"13551","NM_013624","Otog","protein_coding",0.008666803,0.0448469,0.0284303,0.00600941,0.00177622,0.039234,0.246971
"13552","NM_010402","Hand2","protein_coding",0.0774849,0.0111029,0.0132397,0.00468896,0.00177228,0.0296368,0.0502539
"13553","NM_177328","Grm7","protein_coding",0.01299818,0.0157515,0.0212358,0.00683703,0.00176949,0.00770496,0.0579999
"13554","NM_001111015","Syn2","protein_coding",0.0370848,0.0121143,0.0288105,0.00663806,0.00176843,0.0227087,0.238047
"13555","NM_133229","Ripply3","protein_coding",0.030945,0.0111308,0.00879874,0.0122463,0.00176741,5.58376,2.46482
"13556","NM_138948","Cabp7","protein_coding",0.233523,0.225138,0.0204705,0.116899,0.00176665,0.0672214,0.0649432
"13557","NM_001044380","Hhipl1","protein_coding",0.02598965,0.0109439,0.00863291,0.0126966,0.00176427,0.00756914,0.0648497
"13558","NM_007742","Col1a1","protein_coding",0.02940551,0.114739,0.0685995,0.172232,0.00176183,0.0125893,0.121878
"13559","NM_144810","Klhdc8a","protein_coding",0.2131763,0.0472899,0.0400356,0.0302635,0.00176127,0.0963369,0.362963
"13560","NM_146881","Olfr1404","protein_coding",0,0.0116891,0.00899668,0,0.00176077,0.0201937,0.0989337
"13561","NM_001039653","Lhx3","protein_coding",0,0.0266452,0.0176537,0.0198243,0.00176077,0.0373547,0.144325
"13562","NM_001128092","Gm765","protein_coding",0.00579075,2.97171,1.82493,0.0711292,0.00175983,0.0626505,7.72998
"13563","NM_175088","Mdfic","protein_coding",0.0629875,0.00569806,0.00747995,0.00292293,0.0017571,0.204821,0.423781
"13564","NM_009305","Syp","protein_coding",0.01276644,0.0529165,0.0620025,0.0769058,0.00175144,0.0363481,0.314466
"13565","NM_008337","Ifng","protein_coding",0,0.00260717,0,0.0239054,0.00174969,0.123555,0.119939
"13566","NM_153114","Otos","protein_coding",0.367796,0.00207351,0.00496502,0.203049,0.0017491,0,0.0292865
"13567","NM_145636","Il27","protein_coding",0.3771181,0.0124164,0.00495518,0.0924168,0.00174563,0.0779374,0.915849
"13568","NR_131027","4930532I03Rik",".",0,0.0206841,0.00245346,0,0.00174277,0,0
"13569","NM_008579","Meig1","protein_coding",0.00501609,0.00722855,0.00123634,0.167863,0.00174218,0.002801,0.236874
"13570","NM_207232","Ptpdc1","protein_coding",0.0396654,0.010476,0,0.00651628,0.0017417,0.0299998,0.144366
"13571","NM_010775","Mbl1","protein_coding",0.0128144,0.00152513,0.00108116,0,0.00174115,0.00195955,0.0696613
"13572","NM_008880","Plscr2","protein_coding",0.0150267,0.00403875,0.00129626,0.00232248,0.00173968,0.00278061,0.0474986
"13573","NM_001033535","Tnfaip8l3","protein_coding",0.00596383,0.0165543,0.0044508,0.00403896,0.00173962,0.00718644,0.0450809
"13574","NM_001101467","Cyp2a22","protein_coding",0.00125156,0.00305146,0.00524415,0.00302772,0.00173876,0.0359124,0.0764838
"13575","NM_173451","Arsj","protein_coding",0.00217936,0.0104758,0.00218274,0.00663589,0.00173813,0.0120569,0.116015
"13576","NR_040591","Gm1653",".",0.00439754,0.000951195,0.0282809,0.00160889,0.00173675,0.0254655,0.12717
"13577","NM_001038499","Arsi","protein_coding",0.00166619,0.00248685,0.0537983,0.0141077,0.00173609,0.0281189,0.213901
"13578","NM_177006","Nwd2","protein_coding",0.01744601,0.138836,0.116633,0.0145639,0.00173522,0.0445458,0.848166
"13579","NM_001081126","Gpr161","protein_coding",0.0357989,0.0273317,0.0915471,0.024441,0.00173244,0.0887311,0.279102
"13580","NM_175284","Fzd10","protein_coding",0.230414,0.0494241,0.0458032,0.229108,0.00173242,0.00812509,0.0870244
"13581","NM_146537","Olfr311","protein_coding",0,0.0147615,0.0326864,0,0.00173156,0.0987369,0.152289
"13582","NM_175498","Pnma2","protein_coding",0.0129169,0.00660555,0.00761169,0.000959365,0.00173024,0.00721282,0.11023
"13583","NM_023116","Cacnb2","protein_coding",0.00101165,0.00171593,0.00344761,0.00149979,0.00172883,0.00195866,0.183814
"13584","NM_133365","Dnah5","protein_coding",0.00925913,0.0075078,0.0127591,0.00700837,0.0017227,0.026671,0.251676
"13585","NM_030060","Batf3","protein_coding",0.0811951,0,0,0.090733,0.00172173,0,0.240097
"13586","NR_126537","Clca4c-ps",".",0,0.00291581,0.00122184,0.00399744,0.00172173,0,0.0429173
"13587","NM_177161","P4ha3","protein_coding",0.0414056,0.00654883,0.00863476,0.101155,0.00172066,0.0157249,0.12813
"13588","NM_197944","Hsh2d","protein_coding",0.00903639,0.00509441,0.00345627,0.0219503,0.00171895,0.0165819,0.0719113
"13589","NM_181074","Lingo1","protein_coding",0.01636786,0.416751,0.16314,0.00718733,0.0017186,0.0103685,0.0754833
"13590","NM_010800","Bhlha15","protein_coding",0.0839676,0.0580998,0.0126229,0,0.00171852,0.0363382,0.173712
"13591","NM_001011877","Rnase11","protein_coding",0,0.00712979,0.00309553,0,0.00171837,0,0.0787571
"13592","NM_009161","Sgca","protein_coding",0,0.00892827,0.0024384,0.141484,0.00171802,0,0.273705
"13593","NM_172526","Ttc24","protein_coding",0,0.016091,0.00578964,0.000996935,0.00171756,0.0253265,0.0708547
"13594","NM_172805","Kcnh5","protein_coding",0.03166767,0.00715306,0.00356059,0.00281948,0.00171717,0.0216075,0.0640589
"13595","NM_030175","Hhipl2","protein_coding",0.0104204,0.0264785,0.0992484,0.0319221,0.00171394,0.0787821,0.147653
"13596","NM_001037932","Gm11437","protein_coding",0,0.000507459,0.00182267,0.0407483,0.00171226,0.0027529,0.126103
"13597","NM_009314","Tacr2","protein_coding",0.0099556,0.0175067,0.00905894,0.0230644,0.00171171,0.609907,0.325691
"13598","NM_028625","Lce1a2","protein_coding",0.0051877,0.0304374,0.00755819,0.00397412,0.00171169,0,0.0344783
"13599","NM_001080381","Fam65b","protein_coding",0.1502724,0.519066,0.526917,0.0103544,0.00171107,0,0
"13600","NM_153541","Zbtb8b","protein_coding",0.0426203,0.010705,0.00445208,0.0184457,0.00171098,0.0248943,0.410579
"13601","NM_009122","Satb1","protein_coding",0.00999508,0.00543099,0.00568823,0.0513636,0.00170695,0.0220322,0.126895
"13602","NM_001284504","Cask","protein_coding",0.0417795,0.0258374,0.0101525,0.221128,0.00170594,0,0
"13603","NM_001025286","Nkain2",".",0,0.0148424,0.00134562,0.0027671,0.00170563,0.00835961,0.217122
"13604","NM_001303121","Mycl","protein_coding",0.00597118,0.028483,0,0,0.0017038,0.0463305,0.128562
"13605","NM_007966","Evx1","protein_coding",0.0254556,0.0228005,0.0146022,0.00903772,0.00170282,0.00302217,0.169915
"13606","NM_001160410","Scrt2","protein_coding",0.518455,0.061727,0.0793836,0.0466958,0.0017023,0.0124251,0.396023
"13607","NM_019928","Klk4","protein_coding",0.00733785,0.0130361,0.00663153,0.0788951,0.00169904,0,0.163774
"13608","NM_008909","Ppl","protein_coding",0.0443304,0.0571207,0.0359381,0.0338814,0.00169727,0.0438457,0.195522
"13609","NM_001145857","Lrp4","processed_transcript",0.1071292,0,0,0.0148046,0.00169653,0,0
"13610","NM_028735","Ttc21a","protein_coding",0.01991282,0.0807663,0.0620966,0.0326248,0.00169533,0.0152229,0.15475
"13611","NM_011888","Ccl19","protein_coding",0.1145172,0.018589,0.109037,0.09084,0.00169521,0.170343,0.0813488
"13612","NM_001033340","Lrrc30","protein_coding",0.0075665,0.00786944,0.00400924,0.00524675,0.00169487,0.00515497,0.0600537
"13613","NM_019950","Chst5","protein_coding",0.0380005,0.000300887,0.00144095,0.00353574,0.00169208,0.017955,0.026412
"13614","NM_001190978","Kif17","protein_coding",0.5932,0.025872,0.00585093,0.0651095,0.00169169,0,0
"13615","NM_025865","2310030G06Rik","protein_coding",0.012171,0.00350787,0.00299986,0.00672997,0.00169089,0.0312632,0.0298018
"13616","NM_175012","Grp","protein_coding",0.0332072,0.0217953,0,0.0251865,0.00169061,0.0693113,0.0860303
"13617","NM_027878","Dram1","protein_coding",0.1089828,0.0749449,0.0505482,0.0259502,0.00168895,0.0728013,4.50351
"13618","NM_009506","Vegfc","protein_coding",0.00701714,0.00803725,0.00789074,0.0287114,0.00168824,0.0907739,0.0447492
"13619","NM_013729","Mixl1","protein_coding",0.1427329,0.0382758,0.0297701,0.0122349,0.0016863,0.0395974,0.112028
"13620","NR_033511","Gm10510",".",0,0.00399617,0.0149973,0.00195663,0.00168548,0.00270984,0.232347
"13621","NM_178768","Tmem72","protein_coding",0,0.00432878,0.00355672,0.00521719,0.00168532,0.0246165,0.0763367
"13622","NM_178924","Upk1b","protein_coding",0.00323251,0.415253,0.631412,0.0544388,0.00168406,0.00201181,3.79888
"13623","NR_131156","Gm3772",".",0,0.00278507,0.00111148,0.00294373,0.00168224,0.00923306,0.070314
"13624","NM_001290734","Osbpl6","protein_coding",0.1083889,0.0490325,0.0269479,0.063691,0.001682,0,0
"13625","NM_021475","Adamdec1","protein_coding",0.00573145,0.00910506,0.00489723,0.000924352,0.00168098,0.0379788,0.119354
"13626","NM_009396","Tnfaip2","protein_coding",0.00334367,0.0227307,0.0220352,0.00369776,0.00167976,0.0927965,0.426913
"13627","NM_027335","2210016F16Rik","protein_coding",0.02737347,0.0125517,0.00689272,0.0197543,0.00167928,0.0693827,0.159769
"13628","NM_001291049","Usp43","protein_coding",0.0825351,0.121394,0.0210778,0.00649656,0.00167899,0.00887343,0.134837
"13629","NM_011134","Pon1","protein_coding",0.00898485,0.081638,0.0617167,0.0044131,0.00167714,0,0.100087
"13630","NM_019418","Tnfsf14","protein_coding",0.00557105,0.00616801,0.00187245,0.020352,0.00167624,0.0245655,0.127443
"13631","NM_009390","Tll1","protein_coding",0.0493721,0.0517256,0.0297196,0.025906,0.00167611,0.0269977,0.132135
"13632","NM_001293644","Ccdc109b","protein_coding",0.0338762,0.00555294,0.00447976,0.0191036,0.00167379,0.00227705,0.143836
"13633","NM_025786","Rnf186","protein_coding",0.0136238,0.0081666,0.00539901,0.0600998,0.00167004,0.0563853,0.230707
"13634","NM_177840","Lcn6","protein_coding",0.0175528,0.0124551,0.0130324,0.0129205,0.00166949,0.0298238,0.176716
"13635","NR_040527","1700069P05Rik",".",0,0.00444997,0.00513401,0.00348612,0.00166834,0.173373,0.104481
"13636","NR_038297_3","Gm20857",".",0,0.00197539,0.00236504,0,0.00166633,0.00535813,0.0195465
"13637","NM_001081134","Kcng1","protein_coding",0.1156571,0.0157735,0.0163033,0.00994294,0.00166478,0.0182784,0.0912342
"13638","NM_017468","Enam","protein_coding",0.00191694,0.00329686,0.0145287,0.00256022,0.00166447,0.0455821,0.103598
"13639","NM_001256056","9330182O14Rik","protein_coding",0,0.00098602,0.00102962,0.0557267,0.00166351,0.0330039,0.157701
"13640","NM_025290","Rsph1","protein_coding",0.04649507,0.0232721,0.0264018,0.0266065,0.00166336,0.24171,0.176565
"13641","NM_080444","Asb10","protein_coding",0.02310957,0.0058329,0,0.0242956,0.00166321,0.0103619,1.50058
"13642","NM_001037143","Pinlyp","protein_coding",0.0191546,0.00098583,0,0.0186639,0.00166319,0.184087,0.185341
"13643","NM_194059","Nanos3","protein_coding",0.00957732,0.0142398,0.0106226,0.00965376,0.00166319,0.02674,0.138764
